Timestamp,Oletko palkansaaja vai laskuttaja?,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Mitä palveluja tarjoat?,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli / titteli,"Kuukausipalkka (brutto, euroina)","Vuositulot (sis. bonukset, osingot yms, euroina)",Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Vapaa sana,Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
11/10/2024 13:30:16,Palkansaaja,En,26-30,Mies,6.0,Kauppatieteiden maisteri,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,80.0,"Fullstack developer (React, Nodejs, Python)",5870.0,72000.0,,Kyllä,,
11/10/2024 13:30:57,Palkansaaja,En,41-45,Mies,17.0,FM (fysiikka),10.0,,,,,,,Avanade Finland,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,80.0,1.0,Senior full-stack consultant,4400.0,60000.0,,Kyllä,,
11/10/2024 13:31:29,Palkansaaja,En,36-40,mies,20.0,IT bachelor,0.0,,,,,,,,Sipoo,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Kehitysjohtaja,3600.0,43200.0,,Ei,,
11/10/2024 13:32:13,Palkansaaja,En,31-35,mies,12.0,,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,40.0,Senior Fullstack developer,5700.0,,,Kyllä ja ei,,
11/10/2024 13:33:39,Palkansaaja,En,41-45,Mies,17.0,Diplomi-insinööri (ohjelmistotiede),1.0,,,,,,,Solita,Tampere,Konsulttitalossa,100.0,10.0,"Full stack software developer (browser, backend, database, infrastructure, architecture)",5392.0,80000.0,palkka + työajasta erillinen varallaolo,Kyllä,,
11/10/2024 13:37:54,Palkansaaja,En,26-30,Mies,4.0,Teknisten tieteiden maisteri,6.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Full-stack software developer,3950.0,49700.0,,Ei,,
11/10/2024 13:38:03,Palkansaaja,En,26-30,Mies,5.0,Tietotekniikan kandidaatti,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Software developer,4410.0,51000.0,,Ei,Tuntipalkka/kuukausipalkka. Vaaditut tunnit paperilla on vieläkin 0h viikossa mutta olen kuitenkin vakiotyöntekijä ollut 5v ja teen 37.5h viikkoon,
11/10/2024 13:39:07,Palkansaaja,En,46-50,Mies,27.0,TKT yo,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,95.0,Principal Software Engineer,8764.0,109550.0,,Kyllä,,
11/10/2024 13:40:29,Palkansaaja,En,36-40,Mies,12.0,DI Tuotantotalous,0.0,,,,,,,Startup,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,90.0,CTO,6000.0,75000.0,24% omistus firmasta,,,
11/10/2024 13:40:31,Palkansaaja,En,46-50,Mies,24.0,Ylioppilas,4.0,,,,,,,,Turku,Konsulttitalossa,100.0,20.0,Full stack developer,6500.0,82000.0,"Osakkeet, vuosittainen bonus",Kyllä,,
11/10/2024 13:41:26,Palkansaaja,En,46-50,,25.0,"Luonnontieteen kandidaatti, Tietojenkäsittelytiede",12.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Product owner,6000.0,81000.0,"Peruspalkka, pienet bonukset",Kyllä,,
11/10/2024 13:42:41,Palkansaaja,En,46-50,mies,28.0,"DI, ohjelmistotekniikka",0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,85.0,Enterprise Architect,5500.0,73000.0,"bonuksia, osakkeita",Kyllä,,
11/10/2024 13:54:17,Palkansaaja,En,36-40,mies,14.0,tietotekniikan insinööri (amk),3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,senior software developer,6600.0,85000.0,,Kyllä,,
11/10/2024 13:57:23,Palkansaaja,En,31-35,Nainen,8.0,Ylinkorkeakoulututkinto,25.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Product manager,5800.0,70000.0,Palkka+Optioita,Kyllä,,
11/10/2024 13:57:57,Palkansaaja,En,46-50,Mies,23.0,Insinööri (AMK),-3.0,,,,,,,,Jyväskylä,Konsulttitalossa,100.0,90.0,Tekninen projektipäällikkö,5400.0,76000.0,Bonus-osa perustuen yrityksen kannattavuuteen & kasvuun,Ei,,
11/10/2024 13:58:17,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",31-35,Mies,10.0,DI,30.0,0.0,Devops/sre,,144000.0,Itse,Ulkomailta,,,,,,,,,,,,
11/10/2024 14:00:41,Palkansaaja,En,46-50,Nainen,15.0,"DI, VTK",21.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,50.0,Scrum Master,6300.0,74000.0,,Kyllä,,
11/10/2024 14:04:24,Palkansaaja,En,36-40,Mies,17.0,insinööri (yamk),0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,100.0,0.0,Fullstack web developer,8000.0,103000.0,provisio,Kyllä,,
11/10/2024 14:05:52,Palkansaaja,En,36-40,Mies,3.0,Ammattikorkeakoulu,10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Julkinen tai kolmas sektori,100.0,70.0,Clojure Full-Stack Developer,3100.0,55000.0,,Kyllä,,
11/10/2024 14:08:25,Palkansaaja,En,31-35,nainen,3.0,"lähihoitaja, muusikko, musiikkipeadogia, viestintä ja tietotekniikan perustutkinnon osatutkinto",2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,5.0,"Fullstack developer (java, kotlin, sprinboot, angular)",4220.0,50000.0,,Kyllä,,
11/10/2024 14:11:00,Palkansaaja,En,31-35,Mies,11.0,Ammattikoulu,1.0,,,,,,,Reaktor,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,Full stack developer,6060.0,90200.0,Kiinteä kuukausipalkka ja säännöllinen mahdollisuus ostaa osakkeita,Kyllä,,
11/10/2024 14:17:06,Palkansaaja,En,41-45,Mies,13.0,Yliopisto,4.0,,,,,,,,Ulkomailla,Konsulttitalossa,100.0,80.0,Team Lead Data & Analytics,7000.0,100000.0,,Kyllä,,
11/10/2024 14:17:37,Palkansaaja,En,46-50,Nainen,5.0,Ammattikoulu,15.0,,,,,,,,Lahti,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Frontend developer,11500.0,120000.0,,Kyllä,,
11/10/2024 14:17:53,Palkansaaja,En,36-40,Mies,5.0,Insinööri AMK,7.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,33.0,Backend developer,4400.0,55800.0,,Erittäin vaikea sanoa!,,
11/10/2024 14:21:11,Palkansaaja,En,36-40,Mies,12.0,Filosofian maisteri (tietojenkäsittelytiede),4.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Lead platform engineer,7500.0,95000.0,,Kyllä,,
11/10/2024 14:22:04,Palkansaaja,En,41-45,Mies,18.0,Ohjelmistotekniikan DI,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,50.0,Principal Consultant,7579.0,100000.0,"Palkka, max 15% vuosipalkasta kannustinpalkkio päälle. Yleensä luokkaa 5-8%",Kyllä,,
11/10/2024 14:24:10,Palkansaaja,En,31-35,Nainen,3.0,"Filosofian maisteri, pääaineena tietotekniikka",3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,fullstack developer,3100.0,38750.0,,Kyllä,,
11/10/2024 14:26:14,Palkansaaja,En,31-35,mies,20.0,Ylioppilas,0.0,,,,,,,Reaktor,Turku,Konsulttitalossa,100.0,100.0,Fullstack developer,6207.0,4000.0,,Kyllä,,
11/10/2024 14:28:28,Palkansaaja,En,26-30,Nainen,6.0,AMK,4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Frontend developer,7300.0,98000.0,Bonuksia,Kyllä,,
11/10/2024 14:29:29,Palkansaaja,En,41-45,Mies,17.0,Ylioppilas,0.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",80.0,60.0,Full Stack web developer,4600.0,55300.0,Rahapalkka+Ravintoetu+Matkapuhelinetu,Ei,,"Jos vaikka sattuisi tulemaan lomautuksia ensi vuonna, miten näihin kysymyksiin voisi vastata realistisen käsityksen antamiseksi?"
11/10/2024 14:33:55,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",36-40,mies,15.0,Tietoliikenne insinoori,0.0,1.0,devops,,150000.0,Itse,Ulkomailta,,,,,,,,,,,,
11/10/2024 14:34:50,Palkansaaja,En,26-30,Mies,5.0,Tradenomi (Tietojenkäsittely),12.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Fullstack Developer,4750.0,59000.0,,Kyllä,,
11/10/2024 14:35:04,Palkansaaja,En,31-35,Nainen,6.0,Itseoppinut,10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",75.0,5.0,Senior Software Engineer,12000.0,160000.0,Bonarit vuosituloksesta,Kyllä,,
11/10/2024 14:42:58,Palkansaaja,En,36-40,mies,10.0,"tohtori, luonnontieteellinen ala (ei tietojenkäsittelytiede)",0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",80.0,40.0,Data Scientist,4756.0,64000.0,"Kuukausipalkka + firman tulokseen ja hiukan hlökoht tavoitteisiin pohjautuva bonus, joka maksimissaan noin 10 % vuosipalkasta",Kyllä,,
11/10/2024 14:44:40,Palkansaaja,En,31-35,Mies,6.0,AMK + Yliopisto,12.0,,,,,,,CGI,"Asun Porissa, toimisto Helsingissä, sijainnilla ei vaikutusta palkkaan",Konsulttitalossa,100.0,5.0,Senior Cybersecurity Consultant,5300.0,65826.0,"Firma pistää 3,5% palkan päälle osakkeina",Palkkakehitystä voisi vauhdittaa firman vaihdolla noin 6~7000€/kk nurkalle. Nykyinen 5300€,,
11/10/2024 14:45:49,Laskuttaja,En,36-40,Mies,11.0,Diplomi-insinööri,15.0,4.0,"backend, devops",,155000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 14:46:14,Palkansaaja,En,31-35,Mies,8.0,Ohjelmistotekniikan DI,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,5.0,Fullstack developer,6400.0,,,Kyllä,,
11/10/2024 14:48:53,Laskuttaja,En,36-40,Mies,7.0,Ylempi korkeakoulu,-5.0,3.0,"Softadevaus, arkkitehtuuri",100.0,130000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
11/10/2024 14:50:34,Palkansaaja,En,31-35,Mies,8.0,FM / Matematiikka,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,60.0,Full stack developer,5245.69,65600.0,,Ei,,
11/10/2024 14:58:37,Palkansaaja,En,31-35,Mies,11.0,Insinööri,8.0,,,,,,,,Turku,Konsulttitalossa,100.0,10.0,Frontend Developer,5007.0,63600.0,,Kyllä,,
11/10/2024 15:00:16,Palkansaaja,En,41-45,mies,5.0,liiketalouden tradenomi,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Software Engineer,4795.0,60000.0,optioita,"riippuu täysin optioista, suoraa palkkaa varmasti voisi saada helposti enemmän",,
11/10/2024 15:01:16,Palkansaaja,En,46-50,Mies,25.0,Tietojenkäsittelytiede dropout,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,CTO,6500.0,,O,,,AI:sta olisi hyvä kysellä jotain
11/10/2024 15:06:09,Palkansaaja,En,36-40,Mies,12.0,Insinööri (YAMK),10.0,,,,,,,Vincit,Turku,Konsulttitalossa,100.0,40.0,Senior software engineer,5200.0,65000.0,"Pieni tulosbonus palkan päälle, n. 100-200e/kk",Ei,,
11/10/2024 15:11:37,Palkansaaja,En,36-40,mies,8.0,amk,2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Software developer,5700.0,73000.0,,Ei,,
11/10/2024 15:20:25,Palkansaaja,En,41-45,mies,18.0,luonnontieteiden kandidaatti,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,,Lead consultant,8000.0,110000.0,pohjapalkka + laskutusbonus + osingot,Kyllä,,
11/10/2024 15:23:56,Palkansaaja,En,31-35,Mies,13.0,Maisteri (tietojenkäsittelytiede),,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,Senior Software Developer,5200.0,62400.0,,Ei,,
11/10/2024 15:24:13,Palkansaaja,En,51-55,Mies,25.0,"FM, computer science",1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,"Full stack web developer, architect",7000.0,90000.0,,Ei,,
11/10/2024 15:28:21,Palkansaaja,En,31-35,Nainen,7.0,Tradenomi,22.0,,,,,,,,Turku,Konsulttitalossa,100.0,50.0,Software Developer,4900.0,64000.0,,Kyllä,,
11/10/2024 15:41:59,Palkansaaja,En,41-45,Mies,15.0,Ylioppilas,15.0,,,,,,,,Oulu,Konsulttitalossa,100.0,0.0,Senior Developer,4800.0,,,Kyllä,,
11/10/2024 15:43:28,Palkansaaja,En,46-50,,20.0,,,,,,,,,,Tampere,Konsulttitalossa,100.0,5.0,,5500.0,,,Ei,,
11/10/2024 15:46:40,Palkansaaja,En,26-30,Mies,5.0,Tekniikan ylioppilas,3.0,,,,,,,ATR Soft,Turku,Konsulttitalossa,100.0,60.0,Software engineer,3200.0,40000.0,,Ei,,
11/10/2024 15:48:06,Laskuttaja,En,26-30,Mies,6.0,"Tietojenkäsittelytiede, kandi",0.0,3.0,Full stack web devaus,83.0,135000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 15:48:22,Palkansaaja,En,31-35,,6.0,IT-Tradenomi,6.0,,,,,,,Visma,Pori,"Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Security Engineer,3700.0,49950.0,,Ei,,
11/10/2024 16:03:33,Palkansaaja,En,46-50,Mies,23.0,Insinööri AMK (tietoliikenne),5.0,,,,,,,,Turku,Konsulttitalossa,100.0,10.0,"Lead software develop (backend, .NET)",5400.0,66000.0,,Ei,,
11/10/2024 16:09:55,Palkansaaja,En,21-25,Mies,2.0,Lukio,0.0,,,,,,,,Naantali,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,100.0,Fullstack developer,4000.0,,,Kyllä,,
11/10/2024 16:11:20,Laskuttaja,En,36-40,Mies,8.0,Tietojenkäsittelytieteen Ylioppilas,5.0,3.0,"Softadevausta (backend, frontend, full stack, mobiili)",75.0,30000.0,Itse,Suomesta,,,,,,,,,,,,
11/10/2024 16:14:35,Palkansaaja,En,36-40,mies,6.0,"Insinööri (AMK), tieto- ja viestintätekniikka",1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Full stack developer,4945.0,65000.0,,Kyllä,,
11/10/2024 16:15:11,Palkansaaja,En,41-45,Mies,18.0,"DI, tietotekniikka",19.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,CTO,4875.0,61400.0,,,,
11/10/2024 16:16:39,Palkansaaja,En,31-35,nainen/muu,3.0,"Filosofian maisteri (englannin kieli), testiautomaatiokoulutus",1.0,,,,,,,EG A/S,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",90.0,40.0,"QA Tester (manuaali- ja automaatiotestaus, laadunvarmistus)",3008.0,39750.0,"Lomaraha +5%, matkapuhelin 20e/kk, pyöräetu +100e/kk, virike-etu 400e/v","palkka on matalampi kuin tehtävistä kuuluisi, mutta edut tasapainottavat",,
11/10/2024 16:19:26,Laskuttaja,En,31-35,,8.0,"Yliopisto, maisteri",5.0,3.0,Full stack,68.5,107000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 16:21:07,Laskuttaja,En,41-45,Mies,15.0,Insinööri (AMK),0.0,2.0,"Full stack, arkkitehtuuri",110.0,155000.0,Itse,Suomesta,,,,,,,,,,,,
11/10/2024 16:27:47,Palkansaaja,En,41-45,mies,18.0,Alempi AMK tutkinto,9.6,,,,,,,AtoZ Oy,Tampere,Konsulttitalossa,100.0,100.0,Senior Test Automation Consultant,5884.0,65000.0,,Kyllä,,
11/10/2024 16:41:02,Palkansaaja,En,41-45,Mies,4.0,Tieto- ja viestintätekniikka (AMK),4.0,,,,,,,,Oulu,Konsulttitalossa,100.0,1.0,Software Engineer,4650.0,0.0,,Kyllä,YT riski läsnä kokoajan ja parhaillaankin meneillään,
11/10/2024 16:42:02,Palkansaaja,En,36-40,Mies,6.0,Enimmäkseen itseoppinut alanvaihtaja. Opiskelin IT-tradenomiksi reilun vuoden verran ennen kuin sain töitä,0.0,,,,,,,,Barcelona,Konsulttitalossa,100.0,0.0,Full-stack developer,3640.0,43680.0,,Kyllä,,
11/10/2024 17:14:02,Palkansaaja,En,31-35,Mies,8.0,Diplomi-insinööri,2.0,,,,,,,Polar Squad,Tampere,Konsulttitalossa,100.0,90.0,DevOps-konsultti,5100.0,52200.0,,Kyllä,,
11/10/2024 17:15:24,Palkansaaja,En,31-35,Mies,15.0,"Ylioppilas, yliopisto dropout",10.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Full-stack Developer,6500.0,84500.0,,Kyllä,,
11/10/2024 17:26:22,Palkansaaja,En,51-55,Mies,31.0,Opistoinsinööri,0.0,,,,,,,,"New York, NY, USA",Konsulttitalossa,107.0,60.0,Johtava konsultti,13300.0,166000.0,Palkka + osingot osakesijoituksista työntantajalle,Ei,"Laitoin tahallani teille tällaisen anomalian, jotta kavereille tulee mahdollisuus unelmoida. Asumiskustannukset New Yorkissa on aika kovat (kuukausivuokra n. $4000 kaksiosta), ja käteen jäävä osuus ei ole merkittävästi paljon suurempi kuin mitä se olisi Suomessa vastaavista töistä.",
11/10/2024 17:28:32,Palkansaaja,En,36-40,,15.0,Ammattikorkeakoulu ,2.0,,,,,,,,Vaasa,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,90.0,System Architect ,6458.0,80725.0,,Kyllä,,
11/10/2024 17:45:57,Palkansaaja,En,31-35,,5.0,Sosiaalitieteiden Maisteri,6.0,,,,,,,,Ulkomaat,Konsulttitalossa,,80.0,Analytics Engineer,7800.0,95000.0,,Kyllä,,
11/10/2024 17:56:06,Palkansaaja,En,46-50,Mies,28.0,Peruskoulu,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,1000.0,0.0,Senior DevOps ,6700.0,81000.0,Luoto kompensaatio malli,Kyllä,,
11/10/2024 17:57:38,Palkansaaja,En,41-45,Mies,19.0,Yliopisto,8.0,,,,,,,Unity Technologies,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,90.0,Staff Software Engineer,8120.0,145000.0,Kompensaatioon sisältyy RSU:ta,Kyllä,,
11/10/2024 18:00:26,Palkansaaja,En,41-45,Mies,15.0,,0.0,,,,,,,Zure,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Azure developer,5253.0,65000.0,,Ei,,
11/10/2024 18:22:55,Palkansaaja,En,31-35,Mies,10.0,Ylempi korkeakoulu,5.0,,,,,,,,Tampere,Julkinen tai kolmas sektori,100.0,5.0,Mobiilikehittäjä,5990.0,72000.0,,Kyllä,,
11/10/2024 18:23:54,Palkansaaja,En,31-35,,7.0,,,,,,,,,Finnair,"PK-Seutu (Helsinki, Espoo, Vantaa)",,100.0,20.0,Software developer,5250.0,,,Kyllä,,
11/10/2024 18:59:57,Palkansaaja,En,21-25,Mies,3.0,Kauppatieteiden maisteri,21.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",107.0,40.0,Data scientist,6000.0,75000.0,,Ei,,
11/10/2024 19:02:03,Palkansaaja,En,31-35,,9.0,Datanomi,7.14,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,web developer,4500.0,56250.0,virkistysseteli,Ei,,
11/10/2024 19:07:57,Palkansaaja,En,36-40,Mies,18.0,Diplomi-insinööri,7.0,,,,,,,,Tampere,Konsulttitalossa,100.0,15.0,Technical Director,7000.0,90000.0,STI-bonus,Ei,,
11/10/2024 19:13:58,Palkansaaja,En,31-35,Mies,7.0,Tietotekniikan diplomi-insinööri,1.3,,,,,,,Reaktor,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,40.0,Software Developer,5250.0,70125.0,Palkka+lounasetu 200€ päälle. Kvartaaleittain mahdollisuusostaa osakkeita,Kyllä,,
11/10/2024 19:43:23,Palkansaaja,En,31-35,Mies,6.0,Ammattikorkeakoulu,20.0,,,,,,,,Turku,Konsulttitalossa,100.0,5.0,Senior software developer,5550.0,70000.0,Provisio n. 30 prosenttia,Saan vähemmän kuin muut samassa roolissa,,
11/10/2024 19:45:14,Palkansaaja,En,31-35,Mies,5.0,Amk insinööri,0.0,,,,,,,Reaktor,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Software developer,5000.0,64000.0,,Ei,,
11/10/2024 19:47:44,Palkansaaja,En,31-35,Mies,12.0,Maisteri (tietojenkäsittelytiede),,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,Senior Software Developer,5500.0,66000.0,,Ei,,
11/10/2024 19:49:40,Palkansaaja,En,41-45,Mies,16.0,Tietotekniikan kandidaatti,4.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,40.0,Software Lead,6734.0,100950.0,"Vuosibonus, riippuu yrityksen tuloksesta ja yksikön suoriutumisesta",Kyllä,,
11/10/2024 19:52:07,Palkansaaja,En,31-35,Mies,10.0,Ylempi korkeakoulututkinto,50.0,,,,,,,,Texas,"Tuotetalossa, jonka core-bisnes on softa",40.0,0.0,Senior Backend Developer,15000.0,16000.0,10% bonus,Kyllä,,
11/10/2024 19:57:14,Palkansaaja,En,36-40,Mies,12.0,Diplomi-insinööri,-17.0,,,,,,,Futurice,Tampere,Konsulttitalossa,100.0,10.0,Senior software developer,5800.0,72000.0,,Ei,,
11/10/2024 20:00:01,Palkansaaja,En,36-40,Mies,5.0,KTM,1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,30.0,Data engineer,4840.0,63400.0,Palkka + edut + vuosibonus,Kyllä,,
11/10/2024 20:23:29,Palkansaaja,En,31-35,,7.0,,21.7,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,50.0,Senior Software developer,6500.0,94250.0,,Kyllä,,
11/10/2024 21:18:39,Palkansaaja,En,31-35,Mies,6.0,Tekniikan kanditaatti (Tuotantotalous),8.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,60.0,Data scientist,5500.0,71000.0,Palkka + bonus,Kyllä,,
11/10/2024 21:20:05,Palkansaaja,En,31-35,,3.0,FM,-5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Software developer,3500.0,44000.0,,Ei,,
11/10/2024 21:22:38,Palkansaaja,En,31-35,mies,6.0,Insinööri Amk,7.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Full stack developer,4550.0,57300.0,,,,
11/10/2024 21:54:50,Palkansaaja,En,31-35,Mies,10.0,Diplomi-insinööri,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,60.0,Engineering Manager,6500.0,90000.0,,Ei,,
11/10/2024 22:08:01,Palkansaaja,En,31-35,N,6.0,FM,8.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,30.0,Product manager,5950.0,75000.0,,Kyllä,,
11/10/2024 22:24:45,Palkansaaja,En,31-35,Mies,3.0,Ylempi korkeakoulututkinto,14.0,,,,,,,Sogeti,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Test Automation Engineer,3700.0,48740.0,,Ei,,
11/10/2024 22:38:20,Palkansaaja,En,41-45,Mies,10.0,AMK,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Senior Frontend Developer,5150.0,64000.0,Osakkeita vestautuu about 500€/kk arvosta,Ei,,
11/10/2024 23:34:32,Palkansaaja,En,31-35,Mies,8.0,Ohjelmistoinsinööri,4.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Lead developer,5000.0,,,Ei,,
12/10/2024 09:40:38,Palkansaaja,En,41-45,Mies,16.0,Kauppatieteiden Maisteri Tietojärjestelmätieteestä,0.0,,,,,,,,,Konsulttitalossa,100.0,0.0,Senior Software Developer,8500.0,105000.0,,Kyllä,,
12/10/2024 10:12:49,Palkansaaja,En,31-35,Mies,10.0,Insinööri,3.0,,,,,,,Smartvatten,Kokkola,"Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Fullstack developer,4623.0,56000.0,ei oleeeee,Ei,,
12/10/2024 10:28:39,Palkansaaja,En,41-45,Mies,15.0,Insinööri elektroniikka,1.0,,,,,,,,Järvenpää,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Test automation engineer,4605.0,57195.0,,Kyllä,,
12/10/2024 11:20:37,Palkansaaja,En,36-40,Mies,10.0,"Tietoliikenneonsinööri, AMK",2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,70.0,Senior Software Developer,5624.0,69700.0,tulosbonus,Kyllä,,
